timestamp,symbol,interval,signal_type,entry,tp,sl,explanation
2024-12-17 22:27:39.816641,LINKUSDT,60,buy,28.075,29.04,27.35,Сигнал на купівлю:
MACD(-0.26) > Signal(-0.29)
RSI(46.71) < 50
Ціна (28.07) біля нижньої Bollinger Band(27.57)
2024-12-17 22:30:47.070067,LINKUSDT,60,buy,28.0894,29.05,27.37,Сигнал на купівлю:
MACD(-0.26) > Signal(-0.29)
RSI(46.92) < 50
Ціна(28.09) біля нижньої Bollinger Band(27.57)
2024-12-17 22:36:57.563630,LINKUSDT,60,buy,28.013,28.97,27.29,Сигнал на купівлю:
MACD(-0.27) > Signal(-0.29)
RSI(45.85) < 50
Ціна(28.01) біля нижньої Bollinger Band(27.56)
2024-12-17 22:52:12.367711,LINKUSDT,60,buy,27.863,28.86,27.11,Сигнал на купівлю:
MACD(-0.28) > Signal(-0.29)
RSI(43.88) < 50
Ціна(27.86) близько нижньої Bollinger(27.54)
2024-12-26 00:26:51.306114,BCHUSDT,1h,buy,464.99,474.63,457.76,Сигнал на купівлю:
MACD(-0.40) > Signal(-0.51)
RSI(49.04) < 50
Ціна(464.99) близько нижньої Bollinger(458.46)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-26 00:26:55.724823,XRPUSDT,1h,buy,2.2991,2.35,2.26,Сигнал на купівлю:
MACD(0.00) > Signal(0.00)
RSI(48.75) < 50
Ціна(2.30) близько нижньої Bollinger(2.27)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-26 00:27:14.652728,ADAUSDT,1h,buy,0.92,0.94,0.9,Сигнал на купівлю:
MACD(-0.00) > Signal(-0.00)
RSI(49.02) < 50
Ціна(0.92) близько нижньої Bollinger(0.91)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-26 00:27:30.883132,ATOMUSDT,1h,sell,6.968,6.79,7.1,Сигнал на продаж:
MACD(0.00) < Signal(0.00)
RSI(51.40) > 50
Ціна(6.97) близько верхньої Bollinger(7.00)
(Doji може вказувати на невизначеність)
2024-12-26 00:27:58.618599,DOTUSDT,1h,sell,7.523,7.32,7.67,Сигнал на продаж:
MACD(0.02) < Signal(0.02)
RSI(50.67) > 50
Ціна(7.52) близько верхньої Bollinger(7.55)
2024-12-26 00:28:04.239972,TRBUSDT,1h,sell,66.022,64.29,67.32,Сигнал на продаж:
MACD(0.12) < Signal(0.17)
RSI(50.50) > 50
Ціна(66.02) близько верхньої Bollinger(66.41)
2024-12-26 00:28:09.086262,SOLUSDT,1h,sell,198.36,194.24,201.45,Сигнал на продаж:
MACD(0.53) < Signal(0.79)
RSI(53.88) > 50
Ціна(198.36) близько верхньої Bollinger(199.76)
2024-12-26 00:28:25.258035,1INCHUSDT,1h,sell,0.4175,0.41,0.43,Сигнал на продаж:
MACD(0.00) < Signal(0.00)
RSI(53.99) > 50
Ціна(0.42) близько верхньої Bollinger(0.42)
(Doji може вказувати на невизначеність)
2024-12-26 00:29:26.032780,USDCUSDT,1h,buy,1.000338,1.0,1.0,Сигнал на купівлю:
MACD(0.00) > Signal(-0.00)
RSI(49.87) < 50
Ціна(1.00) близько нижньої Bollinger(1.00)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-26 00:29:30.230682,ARBUSDT,1h,buy,0.8027,0.82,0.79,Сигнал на купівлю:
MACD(-0.00) > Signal(-0.00)
RSI(44.83) < 50
Ціна(0.80) близько нижньої Bollinger(0.79)
2024-12-26 00:30:03.556283,TOKENUSDT,1h,sell,0.05776,0.06,0.06,Сигнал на продаж:
MACD(0.00) < Signal(0.00)
RSI(50.85) > 50
Ціна(0.06) близько верхньої Bollinger(0.06)
2024-12-26 00:30:06.971908,STEEMUSDT,1h,buy,0.21578,0.22,0.21,Сигнал на купівлю:
MACD(-0.00) > Signal(-0.00)
RSI(39.95) < 50
Ціна(0.22) близько нижньої Bollinger(0.21)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-26 00:30:17.870010,JTOUSDT,1h,sell,3.249,3.16,3.31,Сигнал на продаж:
MACD(0.02) < Signal(0.02)
RSI(60.58) > 50
Ціна(3.25) близько верхньої Bollinger(3.27)
2024-12-26 00:30:33.252802,OMUSDT,1h,sell,3.77084,3.68,3.84,Сигнал на продаж:
MACD(0.00) < Signal(0.00)
RSI(50.27) > 50
Ціна(3.77) близько верхньої Bollinger(3.82)
2024-12-26 00:30:39.017921,TONUSDT,1h,sell,5.9732,5.82,6.09,Сигнал на продаж:
MACD(0.04) < Signal(0.05)
RSI(51.48) > 50
Ціна(5.97) близько верхньої Bollinger(6.06)
2024-12-26 00:30:54.845702,ZKUSDT,1h,sell,0.21276,0.2,0.22,Сигнал на продаж:
MACD(0.00) < Signal(0.00)
RSI(52.62) > 50
Ціна(0.21) близько верхньої Bollinger(0.22)
2024-12-26 00:30:59.913340,BTCUSDT_241227,1h,sell,99497.2,98096.14,100547.99,Сигнал на продаж:
MACD(468.51) < Signal(472.57)
RSI(60.38) > 50
Ціна(99497.20) близько верхньої Bollinger(99590.21)
2024-12-26 00:31:33.895632,GOATUSDT,1h,buy,0.4827,0.5,0.47,Сигнал на купівлю:
MACD(-0.01) > Signal(-0.01)
RSI(41.21) < 50
Ціна(0.48) близько нижньої Bollinger(0.47)
2024-12-26 00:31:43.724912,DRIFTUSDT,1h,sell,1.4353,1.36,1.49,Сигнал на продаж:
MACD(0.03) < Signal(0.03)
RSI(65.33) > 50
Ціна(1.44) близько верхньої Bollinger(1.42)
2024-12-26 00:32:00.929984,MOVEUSDT,1h,sell,1.1956,1.07,1.29,Сигнал на продаж:
MACD(0.05) < Signal(0.05)
RSI(67.92) > 50
Ціна(1.20) близько верхньої Bollinger(1.20)
2024-12-26 00:32:03.885911,RAYSOLUSDT,1h,sell,5.2699,5.08,5.41,Сигнал на продаж:
MACD(0.05) < Signal(0.06)
RSI(54.26) > 50
Ціна(5.27) близько верхньої Bollinger(5.32)
2024-12-26 00:59:55.683971,USDCUSDT,1h,buy,1.000338,1.0,1.0,Сигнал на купівлю:
MACD(0.00) > Signal(-0.00)
RSI(49.87) < 50
Ціна(1.00) близько нижньої Bollinger(1.00)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-26 01:00:36.415329,PYTHUSDT,1h,sell,0.39306,0.38,0.4,Сигнал на продаж:
MACD(-0.00) < Signal(0.00)
RSI(51.83) > 50
Ціна(0.39) близько верхньої Bollinger(0.40)
(Doji може вказувати на невизначеність)
2024-12-26 01:00:41.992436,JTOUSDT,1h,sell,3.2302,3.14,3.3,Сигнал на продаж:
MACD(0.01) < Signal(0.02)
RSI(57.64) > 50
Ціна(3.23) близько верхньої Bollinger(3.26)
(Doji може вказувати на невизначеність)
2024-12-26 01:00:46.842925,ACEUSDT,1h,sell,2.2301,2.17,2.28,Сигнал на продаж:
MACD(0.00) < Signal(0.01)
RSI(50.99) > 50
Ціна(2.23) близько верхньої Bollinger(2.26)
2024-12-26 01:00:55.997813,JUPUSDT,1h,sell,0.8923,0.87,0.91,Сигнал на продаж:
MACD(0.00) < Signal(0.00)
RSI(50.90) > 50
Ціна(0.89) близько верхньої Bollinger(0.91)
2024-12-26 01:01:00.898200,OMUSDT,1h,sell,3.75078,3.67,3.81,Сигнал на продаж:
MACD(-0.00) < Signal(0.00)
RSI(50.10) > 50
Ціна(3.75) близько верхньої Bollinger(3.82)
2024-12-26 01:01:06.463114,TONUSDT,1h,sell,5.9464,5.8,6.05,Сигнал на продаж:
MACD(0.04) < Signal(0.05)
RSI(53.43) > 50
Ціна(5.95) близько верхньої Bollinger(6.05)
2024-12-26 01:01:10.929118,METISUSDT,1h,sell,46.4,45.32,47.21,Сигнал на продаж:
MACD(-0.10) < Signal(-0.05)
RSI(50.65) > 50
Ціна(46.40) близько верхньої Bollinger(47.07)
2024-12-26 01:01:23.039749,TURBOUSDT,1h,sell,0.0112045,0.01,0.01,Сигнал на продаж:
MACD(0.00) < Signal(0.00)
RSI(54.01) > 50
Ціна(0.01) близько верхньої Bollinger(0.01)
2024-12-26 01:01:26.691562,ZKUSDT,1h,sell,0.21258,0.2,0.22,Сигнал на продаж:
MACD(0.00) < Signal(0.00)
RSI(56.28) > 50
Ціна(0.21) близько верхньої Bollinger(0.22)
2024-12-26 01:01:31.294795,BTCUSDT_241227,1h,sell,99161.7,97840.44,100152.64,Сигнал на продаж:
MACD(428.01) < Signal(459.99)
RSI(63.66) > 50
Ціна(99161.70) близько верхньої Bollinger(99580.35)
(Doji може вказувати на невизначеність)
2024-12-26 01:01:33.674060,ETHUSDT_241227,1h,sell,3486.04,3435.58,3523.89,Сигнал на продаж:
MACD(4.48) < Signal(5.82)
RSI(54.16) > 50
Ціна(3486.04) близько верхньої Bollinger(3510.98)
(Doji може вказувати на невизначеність)
2024-12-26 01:02:01.117048,BTCUSDT_250328,1h,sell,102236.2,100935.33,103211.85,Сигнал на продаж:
MACD(444.70) < Signal(468.17)
RSI(64.66) > 50
Ціна(102236.20) близько верхньої Bollinger(102616.19)
(Doji може вказувати на невизначеність)
2024-12-26 01:02:03.651845,ETHUSDT_250328,1h,sell,3594.38,3540.91,3634.48,Сигнал на продаж:
MACD(4.44) < Signal(5.63)
RSI(54.72) > 50
Ціна(3594.38) близько верхньої Bollinger(3621.10)
(Doji може вказувати на невизначеність)
2024-12-26 01:04:34.721406,SLERFUSDT,1h,sell,0.1772,0.17,0.18,Сигнал на продаж:
MACD(-0.00) < Signal(0.00)
RSI(50.84) > 50
Ціна(0.18) близько верхньої Bollinger(0.18)
2024-12-26 01:04:45.357639,RAYSOLUSDT,1h,sell,5.2996,5.11,5.44,Сигнал на продаж:
MACD(0.05) < Signal(0.06)
RSI(53.79) > 50
Ціна(5.30) близько верхньої Bollinger(5.32)
2024-12-26 01:04:49.057696,VIRTUALUSDT,1h,sell,3.2178,3.04,3.35,Сигнал на продаж:
MACD(0.03) < Signal(0.03)
RSI(55.65) > 50
Ціна(3.22) близько верхньої Bollinger(3.27)
2024-12-26 01:04:51.721509,SPXUSDT,1h,sell,0.835,0.8,0.86,Сигнал на продаж:
MACD(0.00) < Signal(0.01)
RSI(56.77) > 50
Ціна(0.83) близько верхньої Bollinger(0.85)
2024-12-26 01:04:57.997993,VANAUSDT,1h,sell,19.158,18.13,19.93,Сигнал на продаж:
MACD(0.20) < Signal(0.24)
RSI(63.16) > 50
Ціна(19.16) близько верхньої Bollinger(19.45)
2024-12-27 01:11:10.350561,ETHUSDT,1h,buy,3347.63,3408.78,3301.77,Сигнал на купівлю:
MACD(-25.95) > Signal(-29.26)
RSI(40.84) < 50
Ціна(3347.63) близько нижньої Bollinger(3297.76)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:11:13.724406,BCHUSDT,1h,buy,438.08,446.59,431.69,Сигнал на купівлю:
MACD(-4.72) > Signal(-5.37)
RSI(43.76) < 50
Ціна(438.08) близько нижньої Bollinger(430.73)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:11:17.733567,XRPUSDT,1h,buy,2.1568,2.21,2.11,Сигнал на купівлю:
MACD(-0.03) > Signal(-0.03)
RSI(39.09) < 50
Ціна(2.16) близько нижньої Bollinger(2.12)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:11:21.351117,EOSUSDT,1h,buy,0.786,0.81,0.77,Сигнал на купівлю:
MACD(-0.01) > Signal(-0.01)
RSI(42.55) < 50
Ціна(0.79) близько нижньої Bollinger(0.77)
2024-12-27 01:11:24.319115,LTCUSDT,1h,buy,102.49,104.9,100.68,Сигнал на купівлю:
MACD(-1.24) > Signal(-1.34)
RSI(37.34) < 50
Ціна(102.49) близько нижньої Bollinger(100.61)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:11:27.971543,ETCUSDT,1h,buy,26.018,26.61,25.58,Сигнал на купівлю:
MACD(-0.26) > Signal(-0.31)
RSI(46.12) < 50
Ціна(26.02) близько нижньої Bollinger(25.53)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:11:30.605229,LINKUSDT,1h,buy,22.766,23.36,22.32,Сигнал на купівлю:
MACD(-0.33) > Signal(-0.37)
RSI(40.58) < 50
Ціна(22.77) близько нижньої Bollinger(22.42)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:11:35.362094,XLMUSDT,1h,buy,0.35667,0.37,0.35,Сигнал на купівлю:
MACD(-0.01) > Signal(-0.01)
RSI(40.38) < 50
Ціна(0.36) близько нижньої Bollinger(0.35)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:11:38.626331,ADAUSDT,1h,buy,0.8631,0.88,0.85,Сигнал на купівлю:
MACD(-0.01) > Signal(-0.01)
RSI(41.92) < 50
Ціна(0.86) близько нижньої Bollinger(0.85)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:11:43.340897,XTZUSDT,1h,buy,1.351,1.39,1.32,Сигнал на купівлю:
MACD(-0.01) > Signal(-0.01)
RSI(46.40) < 50
Ціна(1.35) близько нижньої Bollinger(1.33)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:11:46.662495,ATOMUSDT,1h,buy,6.501,6.65,6.39,Сигнал на купівлю:
MACD(-0.07) > Signal(-0.08)
RSI(42.01) < 50
Ціна(6.50) близько нижньої Bollinger(6.43)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:11:50.599273,ONTUSDT,1h,buy,0.229,0.24,0.22,Сигнал на купівлю:
MACD(-0.00) > Signal(-0.00)
RSI(33.80) < 50
Ціна(0.23) близько нижньої Bollinger(0.23)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:11:53.936778,IOTAUSDT,1h,buy,0.2921,0.3,0.29,Сигнал на купівлю:
MACD(-0.01) > Signal(-0.01)
RSI(31.92) < 50
Ціна(0.29) близько нижньої Bollinger(0.29)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:11:56.801408,BATUSDT,1h,buy,0.2449,0.26,0.24,Сигнал на купівлю:
MACD(-0.00) > Signal(-0.00)
RSI(39.64) < 50
Ціна(0.24) близько нижньої Bollinger(0.24)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:11:59.411020,VETUSDT,1h,buy,0.046822,0.05,0.05,Сигнал на купівлю:
MACD(-0.00) > Signal(-0.00)
RSI(32.02) < 50
Ціна(0.05) близько нижньої Bollinger(0.05)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:12:02.026484,NEOUSDT,1h,buy,13.901,14.24,13.65,Сигнал на купівлю:
MACD(-0.20) > Signal(-0.23)
RSI(44.82) < 50
Ціна(13.90) близько нижньої Bollinger(13.69)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:12:06.059453,QTUMUSDT,1h,buy,3.107,3.18,3.05,Сигнал на купівлю:
MACD(-0.04) > Signal(-0.04)
RSI(36.41) < 50
Ціна(3.11) близько нижньої Bollinger(3.07)
2024-12-27 01:12:08.816626,IOSTUSDT,1h,buy,0.006565,0.01,0.01,Сигнал на купівлю:
MACD(-0.00) > Signal(-0.00)
RSI(33.81) < 50
Ціна(0.01) близько нижньої Bollinger(0.01)
2024-12-27 01:12:12.295237,ALGOUSDT,1h,buy,0.3482,0.36,0.34,Сигнал на купівлю:
MACD(-0.01) > Signal(-0.01)
RSI(33.03) < 50
Ціна(0.35) близько нижньої Bollinger(0.34)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:12:14.960477,ZILUSDT,1h,buy,0.021,0.02,0.02,Сигнал на купівлю:
MACD(-0.00) > Signal(-0.00)
RSI(37.21) < 50
Ціна(0.02) близько нижньої Bollinger(0.02)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:12:17.805265,KNCUSDT,1h,buy,0.5245,0.54,0.51,Сигнал на купівлю:
MACD(-0.01) > Signal(-0.01)
RSI(42.25) < 50
Ціна(0.52) близько нижньої Bollinger(0.52)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:12:20.398674,ZRXUSDT,1h,buy,0.4627,0.48,0.45,Сигнал на купівлю:
MACD(-0.01) > Signal(-0.01)
RSI(32.53) < 50
Ціна(0.46) близько нижньої Bollinger(0.46)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:12:23.458214,COMPUSDT,1h,buy,79.5,81.44,78.04,Сигнал на купівлю:
MACD(-1.23) > Signal(-1.38)
RSI(34.87) < 50
Ціна(79.50) близько нижньої Bollinger(78.01)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:12:26.518138,DOGEUSDT,1h,buy,0.31274,0.32,0.31,Сигнал на купівлю:
MACD(-0.00) > Signal(-0.00)
RSI(33.72) < 50
Ціна(0.31) близько нижньої Bollinger(0.31)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:12:29.117688,SXPUSDT,1h,buy,0.2946,0.3,0.29,Сигнал на купівлю:
MACD(-0.00) > Signal(-0.01)
RSI(35.96) < 50
Ціна(0.29) близько нижньої Bollinger(0.29)
2024-12-27 01:12:33.076631,KAVAUSDT,1h,buy,0.4472,0.46,0.44,Сигнал на купівлю:
MACD(-0.01) > Signal(-0.01)
RSI(42.64) < 50
Ціна(0.45) близько нижньої Bollinger(0.44)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:12:35.618491,BANDUSDT,1h,buy,1.4261,1.46,1.4,Сигнал на купівлю:
MACD(-0.02) > Signal(-0.02)
RSI(32.84) < 50
Ціна(1.43) близько нижньої Bollinger(1.40)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:12:40.569627,DOTUSDT,1h,buy,6.972,7.15,6.84,Сигнал на купівлю:
MACD(-0.09) > Signal(-0.10)
RSI(44.34) < 50
Ціна(6.97) близько нижньої Bollinger(6.86)
2024-12-27 01:12:44.085173,YFIUSDT,1h,buy,8567.0,8777.29,8409.29,Сигнал на купівлю:
MACD(-105.42) > Signal(-124.76)
RSI(44.30) < 50
Ціна(8567.00) близько нижньої Bollinger(8404.31)
2024-12-27 01:12:46.700616,BALUSDT,1h,buy,2.537,2.6,2.49,Сигнал на купівлю:
MACD(-0.03) > Signal(-0.03)
RSI(42.75) < 50
Ціна(2.54) близько нижньої Bollinger(2.50)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:12:49.910706,TRBUSDT,1h,buy,62.123,63.72,60.93,Сигнал на купівлю:
MACD(-0.68) > Signal(-0.78)
RSI(43.62) < 50
Ціна(62.12) близько нижньої Bollinger(61.08)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:12:53.871214,EGLDUSDT,1h,buy,33.74,34.67,33.04,Сигнал на купівлю:
MACD(-0.43) > Signal(-0.47)
RSI(34.75) < 50
Ціна(33.74) близько нижньої Bollinger(33.33)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:13:00.885859,SOLUSDT,1h,buy,188.99,193.2,185.83,Сигнал на купівлю:
MACD(-1.52) > Signal(-1.72)
RSI(46.60) < 50
Ціна(188.99) близько нижньої Bollinger(186.40)
2024-12-27 01:13:05.933450,ICXUSDT,1h,buy,0.1736,0.18,0.17,Сигнал на купівлю:
MACD(-0.00) > Signal(-0.00)
RSI(42.68) < 50
Ціна(0.17) близько нижньої Bollinger(0.17)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:13:12.106471,STORJUSDT,1h,buy,0.461,0.47,0.45,Сигнал на купівлю:
MACD(-0.01) > Signal(-0.01)
RSI(33.07) < 50
Ціна(0.46) близько нижньої Bollinger(0.45)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:13:18.838577,AVAXUSDT,1h,buy,37.329,38.24,36.65,Сигнал на купівлю:
MACD(-0.57) > Signal(-0.61)
RSI(33.07) < 50
Ціна(37.33) близько нижньої Bollinger(36.87)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:13:23.865452,ENJUSDT,1h,buy,0.21853,0.22,0.21,Сигнал на купівлю:
MACD(-0.00) > Signal(-0.00)
RSI(25.73) < 50
Ціна(0.22) близько нижньої Bollinger(0.22)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:13:28.424249,KSMUSDT,1h,buy,34.009,35.02,33.25,Сигнал на купівлю:
MACD(-0.40) > Signal(-0.46)
RSI(38.98) < 50
Ціна(34.01) близько нижньої Bollinger(33.43)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:13:38.779116,FILUSDT,1h,buy,4.998,5.12,4.9,Сигнал на купівлю:
MACD(-0.06) > Signal(-0.07)
RSI(43.66) < 50
Ціна(5.00) близько нижньої Bollinger(4.93)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:13:48.407033,LRCUSDT,1h,buy,0.20051,0.21,0.2,Сигнал на купівлю:
MACD(-0.00) > Signal(-0.00)
RSI(36.11) < 50
Ціна(0.20) близько нижньої Bollinger(0.20)
2024-12-27 01:13:56.179053,BELUSDT,1h,buy,0.5665,0.58,0.56,Сигнал на купівлю:
MACD(-0.01) > Signal(-0.01)
RSI(33.06) < 50
Ціна(0.57) близько нижньої Bollinger(0.56)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:14:04.656847,AXSUSDT,1h,buy,6.319,6.47,6.21,Сигнал на купівлю:
MACD(-0.08) > Signal(-0.09)
RSI(44.77) < 50
Ціна(6.32) близько нижньої Bollinger(6.21)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:14:11.239067,SKLUSDT,1h,buy,0.04937,0.05,0.05,Сигнал на купівлю:
MACD(-0.00) > Signal(-0.00)
RSI(42.82) < 50
Ціна(0.05) близько нижньої Bollinger(0.05)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
2024-12-27 01:14:15.957733,GRTUSDT,1h,buy,0.20842,0.21,0.2,Сигнал на купівлю:
MACD(-0.00) > Signal(-0.00)
RSI(40.22) < 50
Ціна(0.21) близько нижньої Bollinger(0.21)
(Патерн свічки підсилює сигнал: Hammer або Bullish Engulfing)
